,run_dir,train_data,val_data,test_data,recycle,recycle_delay,recycle_flip,epochs,lr,lr_schedule,lr_schedule_step_size,lr_schedule_gamma,lr_schedule_eta_min,lr_warmup_epochs,optimizer,swa,swa_start_epoch,swa_lr,freeze_batch_norm,mb_size,device,tensorboard_dir,checkpoints_dir,best_checkpoints_only,augment,model,pretrained,pretrained_weights,pretrained_conv_weights,classes,tasks,weighted_loss,label_smoothing,data,mnist_rows,mnist_cols,ddsm_views,adni_views,chexpert_views,view_dropout,dropout,attention_heads,attention_downsampling,attention_combine,attention_bidirectional,attention_l1_loss,attention_entmax_alpha,attention_softmax_scale,attention_tokens,attention_token_layers,attention_tokenize_a,attention_implementation,normalize,num_workers,autocast,git_commit,optimize_tag,direction,best_epoch,roc_auc/val,roc_auc/test
17,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7743221521377563,0.6946666836738586
18,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7617436051368713,0.7544070482254028
19,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7242588400840759,0.7536321878433228
20,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7241594195365906,0.7895192503929138
21,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7653846144676208,0.757276713848114
22,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7913676500320435,0.6545640826225281
23,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.8083077073097229,0.7504006624221802
24,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7339743375778198,0.753009557723999
25,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7223951816558838,0.8390384912490845
26,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.805384635925293,0.7297647595405579
27,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.8189792633056641,0.6890256404876709
28,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7521025538444519,0.7644230723381042
29,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-cc-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['cc'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7259615659713745,0.7476131319999695
30,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['mlo'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7405562400817871,0.761346161365509
31,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['mlo'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7896153926849365,0.7229864597320557
32,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['mlo'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7883771657943726,0.744205117225647
33,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-SingleViewResNet18ShallowTop-data-ddsm-view-mlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",SingleViewResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,['mlo'],"['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,True,4,True,65fc70f,roc_auc/val,last,300,0.7140513062477112,0.8149038553237915
